,date,pollution,dew,temp,press,wnd_spd,snow,rain,annot
312,2010-01-15 00:00:00,36.0,-19.0,-7.0,1034.0,13.86,0,0,clean
313,2010-01-15 01:00:00,37.0,-17.0,-8.0,1035.0,5.81,0,0,clean
314,2010-01-15 02:00:00,30.0,-18.0,-10.0,1035.0,11.62,0,0,clean
315,2010-01-15 03:00:00,18.0,-19.0,-10.0,1036.0,14.75,0,0,clean
316,2010-01-15 04:00:00,21.0,-19.0,-9.0,1036.0,19.67,0,0,clean
317,2010-01-15 05:00:00,13.0,-19.0,-9.0,1036.0,7.15,0,0,clean
318,2010-01-15 06:00:00,23.0,-20.0,-9.0,1037.0,12.96,0,0,clean
319,2010-01-15 07:00:00,26.0,-19.0,-9.0,1037.0,18.77,0,0,clean
320,2010-01-15 08:00:00,27.0,-19.0,-8.0,1038.0,22.79,0,0,clean
321,2010-01-15 09:00:00,30.0,-19.0,-8.0,1039.0,28.6,0,0,clean
322,2010-01-15 10:00:00,28.0,-19.0,-7.0,1039.0,35.75,0,0,clean
323,2010-01-15 11:00:00,26.0,-18.0,-6.0,1039.0,41.56,0,0,clean
324,2010-01-15 12:00:00,26.0,-18.0,-5.0,1039.0,45.58,0,0,clean
325,2010-01-15 13:00:00,31.0,-17.0,-4.0,1038.0,1.79,0,0,clean
326,2010-01-15 14:00:00,35.0,-16.0,-3.0,1037.0,0.89,0,0,clean
327,2010-01-15 15:00:00,36.0,0.0,-3.0,1037.0,1.78,0,0,random
328,2010-01-15 16:00:00,37.0,-17.0,-2.0,1037.0,2.23,0,0,clean
329,2010-01-15 17:00:00,64.0,15.5,-5.0,1036.0,0.89,0,0,random
330,2010-01-15 18:00:00,83.0,-15.0,-6.0,1036.0,0.89,0,0,clean
331,2010-01-15 19:00:00,91.0,-15.0,-6.0,1037.0,1.78,0,0,clean
332,2010-01-15 20:00:00,90.0,-14.0,-6.0,1037.0,1.79,0,0,clean
333,2010-01-15 21:00:00,102.0,-30.5,-8.0,1036.0,3.58,0,0,random
334,2010-01-15 22:00:00,94.0,25.5,-10.0,1037.0,0.89,0,0,random
335,2010-01-15 23:00:00,87.0,0.0,-11.0,1036.0,1.78,0,0,random
336,2010-01-16 00:00:00,141.0,0.0,-11.0,1036.0,2.67,0,0,random
337,2010-01-16 01:00:00,211.0,-16.0,-13.0,1036.0,0.89,0,0,clean
338,2010-01-16 02:00:00,242.0,15.5,-12.0,1036.0,0.89,0,0,random
339,2010-01-16 03:00:00,271.0,-16.0,-13.0,1035.0,0.89,0,0,clean
340,2010-01-16 04:00:00,249.0,-15.0,-12.0,1035.0,1.78,0,0,clean
341,2010-01-16 05:00:00,200.0,-14.0,-10.0,1034.0,1.79,0,0,clean
342,2010-01-16 06:00:00,147.0,-15.0,-10.0,1034.0,2.68,0,0,clean
343,2010-01-16 07:00:00,114.0,-15.0,-11.0,1034.0,4.47,0,0,clean
344,2010-01-16 08:00:00,102.0,-15.0,-11.0,1034.0,6.26,0,0,clean
345,2010-01-16 09:00:00,108.0,-14.0,-9.0,1034.0,8.05,0,0,clean
346,2010-01-16 10:00:00,135.0,-20.5,-9.0,1034.0,9.84,0,0,random
347,2010-01-16 11:00:00,120.0,-30.5,-6.0,1034.0,0.89,0,0,random
348,2010-01-16 12:00:00,148.0,-20.5,-5.0,1033.0,1.79,0,0,random
349,2010-01-16 13:00:00,127.0,0.0,-4.0,1031.0,0.89,0,0,random
350,2010-01-16 14:00:00,128.0,-12.0,-3.0,1031.0,1.78,0,0,clean
351,2010-01-16 15:00:00,140.0,25.5,-3.0,1030.0,2.67,0,0,random
352,2010-01-16 16:00:00,148.0,-11.0,-3.0,1030.0,3.56,0,0,clean
353,2010-01-16 17:00:00,150.0,-11.0,-4.0,1031.0,0.89,0,0,clean
354,2010-01-16 18:00:00,154.0,-12.0,-7.0,1031.0,0.89,0,0,clean
355,2010-01-16 19:00:00,197.0,-12.0,-7.0,1032.0,1.78,0,0,clean
356,2010-01-16 20:00:00,235.0,-12.0,-8.0,1032.0,2.23,0,0,clean
357,2010-01-16 21:00:00,261.0,-12.0,-9.0,1032.0,3.12,0,0,clean
358,2010-01-16 22:00:00,269.0,-13.0,-11.0,1032.0,0.89,0,0,clean
359,2010-01-16 23:00:00,266.0,-14.0,-11.0,1032.0,2.68,0,0,clean
360,2010-01-17 00:00:00,263.0,-15.0,-12.0,1032.0,5.81,0,0,clean
361,2010-01-17 01:00:00,241.0,-14.0,-11.0,1032.0,0.45,0,0,clean
362,2010-01-17 02:00:00,205.0,-14.0,-11.0,1031.0,1.34,0,0,clean
363,2010-01-17 03:00:00,160.0,-14.0,-12.0,1031.0,1.79,0,0,clean
364,2010-01-17 04:00:00,150.0,-14.0,-12.0,1031.0,3.58,0,0,clean
365,2010-01-17 05:00:00,148.0,-14.0,-10.0,1030.0,6.71,0,0,clean
366,2010-01-17 06:00:00,208.0,-14.0,-11.0,1030.0,9.84,0,0,clean
367,2010-01-17 07:00:00,209.0,0.0,-10.0,1030.0,11.63,0,0,random
368,2010-01-17 08:00:00,183.0,-20.5,-10.0,1030.0,14.76,0,0,random
369,2010-01-17 09:00:00,161.0,15.5,-8.0,1030.0,17.89,0,0,random
370,2010-01-17 10:00:00,182.0,-12.0,-6.0,1030.0,0.45,0,0,clean
371,2010-01-17 11:00:00,230.0,0.0,-5.0,1030.0,1.34,0,0,random
372,2010-01-17 12:00:00,170.0,-11.0,-4.0,1029.0,2.23,0,0,clean
373,2010-01-17 13:00:00,172.0,-11.0,-3.0,1028.0,3.12,0,0,clean
374,2010-01-17 14:00:00,154.0,-10.0,-1.0,1027.0,4.01,0,0,clean
375,2010-01-17 15:00:00,166.0,-11.0,-1.0,1027.0,4.46,0,0,clean
376,2010-01-17 16:00:00,177.0,-10.0,-1.0,1026.0,0.89,0,0,clean
377,2010-01-17 17:00:00,191.0,-10.0,-3.0,1026.0,1.78,0,0,clean
378,2010-01-17 18:00:00,212.0,-10.0,-5.0,1027.0,2.67,0,0,clean
379,2010-01-17 19:00:00,250.0,-10.0,-6.0,1027.0,0.89,0,0,clean
380,2010-01-17 20:00:00,268.0,-11.0,-7.0,1027.0,0.45,0,0,clean
381,2010-01-17 21:00:00,317.0,-10.0,-7.0,1027.0,0.9,0,0,clean
382,2010-01-17 22:00:00,291.0,-11.0,-9.0,1027.0,1.35,0,0,clean
383,2010-01-17 23:00:00,313.0,-12.0,-9.0,1027.0,0.89,0,0,clean
384,2010-01-18 00:00:00,282.0,-12.0,-10.0,1028.0,0.89,0,0,clean
385,2010-01-18 01:00:00,282.0,-13.0,-11.0,1028.0,3.13,0,0,clean
386,2010-01-18 02:00:00,303.0,-11.0,-9.0,1028.0,4.92,0,0,clean
387,2010-01-18 03:00:00,349.0,-13.0,-10.0,1028.0,6.71,0,0,clean
388,2010-01-18 04:00:00,407.0,-13.0,-11.0,1028.0,7.6,0,0,clean
389,2010-01-18 05:00:00,361.0,25.5,-11.0,1027.0,1.79,0,0,random
390,2010-01-18 06:00:00,234.0,-14.0,-11.0,1028.0,0.89,0,0,clean
391,2010-01-18 07:00:00,149.0,-14.0,-11.0,1028.0,4.02,0,0,clean
392,2010-01-18 08:00:00,147.0,0.0,-11.0,1028.0,5.81,0,0,random
393,2010-01-18 09:00:00,184.0,-11.0,-6.0,1028.0,9.83,0,0,clean
394,2010-01-18 10:00:00,161.0,-10.0,-5.0,1028.0,11.62,0,0,clean
395,2010-01-18 11:00:00,137.0,-9.0,-3.0,1028.0,13.41,0,0,clean
396,2010-01-18 12:00:00,146.0,-8.0,-1.0,1027.0,15.2,0,0,clean
397,2010-01-18 13:00:00,144.0,-9.0,0.0,1026.0,16.99,0,0,clean
398,2010-01-18 14:00:00,154.0,-9.0,1.0,1025.0,1.79,0,0,clean
399,2010-01-18 15:00:00,173.0,-9.0,1.0,1025.0,0.89,0,0,clean
400,2010-01-18 16:00:00,188.0,-8.0,1.0,1025.0,0.89,0,0,clean
401,2010-01-18 17:00:00,203.0,-7.0,-1.0,1025.0,2.68,0,0,clean
402,2010-01-18 18:00:00,233.0,-7.0,-2.0,1025.0,0.89,0,0,clean
403,2010-01-18 19:00:00,408.0,-7.0,-3.0,1025.0,0.89,0,0,clean
404,2010-01-18 20:00:00,435.0,-20.5,-2.0,1026.0,0.89,0,0,random
405,2010-01-18 21:00:00,403.0,-5.0,-1.0,1026.0,1.79,0,0,clean
406,2010-01-18 22:00:00,360.0,0.0,-1.0,1026.0,3.58,0,0,random
407,2010-01-18 23:00:00,402.0,-6.0,-1.0,1026.0,0.89,0,0,clean
408,2010-01-19 00:00:00,358.0,-4.0,-1.0,1025.0,1.79,0,0,clean
409,2010-01-19 01:00:00,383.0,-5.0,-1.0,1024.0,4.92,0,0,clean
410,2010-01-19 02:00:00,332.0,-5.0,-1.0,1024.0,6.71,0,0,clean
411,2010-01-19 03:00:00,274.0,-5.0,-1.0,1023.0,8.5,0,0,clean
412,2010-01-19 04:00:00,256.0,-4.0,-1.0,1022.0,10.29,0,0,clean
413,2010-01-19 05:00:00,302.0,-4.0,-1.0,1021.0,11.18,0,0,clean
414,2010-01-19 06:00:00,330.0,0.0,-1.0,1021.0,12.07,0,0,random
415,2010-01-19 07:00:00,367.0,-4.0,-1.0,1021.0,13.86,0,0,clean
416,2010-01-19 08:00:00,297.0,-4.0,0.0,1021.0,0.89,0,0,clean
417,2010-01-19 09:00:00,331.0,-4.0,0.0,1021.0,1.79,0,0,clean
418,2010-01-19 10:00:00,323.0,-30.5,0.0,1021.0,0.89,0,0,random
419,2010-01-19 11:00:00,339.0,0.0,1.0,1021.0,1.79,0,0,random
420,2010-01-19 12:00:00,301.0,-5.0,1.0,1020.0,0.89,0,0,clean
421,2010-01-19 13:00:00,310.0,-30.5,1.0,1019.0,1.34,0,0,random
422,2010-01-19 14:00:00,305.0,-4.0,1.0,1018.0,0.89,0,0,clean
423,2010-01-19 15:00:00,313.0,-3.0,2.0,1018.0,0.45,0,0,clean
424,2010-01-19 16:00:00,336.0,15.5,2.0,1018.0,1.34,0,0,random
425,2010-01-19 17:00:00,357.0,-2.0,2.0,1018.0,0.89,0,0,clean
426,2010-01-19 18:00:00,485.0,-3.0,1.0,1018.0,0.89,0,0,clean
427,2010-01-19 19:00:00,426.0,-3.0,2.0,1020.0,1.79,0,0,clean
428,2010-01-19 20:00:00,403.0,0.0,1.0,1020.0,4.92,0,0,random
429,2010-01-19 21:00:00,374.0,-3.0,0.0,1021.0,6.71,0,0,clean
430,2010-01-19 22:00:00,333.0,-3.0,0.0,1021.0,8.5,0,0,clean
431,2010-01-19 23:00:00,343.0,-3.0,1.0,1020.0,11.63,0,0,clean
432,2010-01-20 00:00:00,364.0,-2.0,0.0,1021.0,14.76,0,0,clean
433,2010-01-20 01:00:00,389.0,-2.0,-1.0,1022.0,16.55,0,0,clean
434,2010-01-20 02:00:00,368.0,-4.0,-2.0,1022.0,19.68,0,0,clean
435,2010-01-20 03:00:00,267.0,-2.0,-1.0,1023.0,25.49,0,0,clean
436,2010-01-20 04:00:00,71.0,-3.0,1.0,1023.0,28.62,0,0,clean
437,2010-01-20 05:00:00,81.0,-3.0,0.0,1024.0,31.75,0,0,clean
438,2010-01-20 06:00:00,51.0,-5.0,2.0,1026.0,36.67,0,0,clean
439,2010-01-20 07:00:00,49.0,-9.0,1.0,1027.0,41.59,0,0,clean
440,2010-01-20 08:00:00,44.0,-20.5,0.0,1028.0,48.74,0,0,random
441,2010-01-20 09:00:00,45.0,-10.0,0.0,1030.0,55.89,0,0,clean
442,2010-01-20 10:00:00,35.0,-11.0,1.0,1032.0,63.04,0,0,clean
443,2010-01-20 11:00:00,29.0,-13.0,0.0,1033.0,71.09,0,0,clean
444,2010-01-20 12:00:00,27.0,-13.0,0.0,1033.0,78.24,0,0,clean
445,2010-01-20 13:00:00,29.0,-13.0,-1.0,1033.0,8.05,0,0,clean
446,2010-01-20 14:00:00,16.0,-30.5,-1.0,1032.0,7.15,0,0,random
447,2010-01-20 15:00:00,23.0,-15.0,-1.0,1032.0,5.81,0,0,clean
448,2010-01-20 16:00:00,28.0,-14.0,-1.0,1033.0,5.81,0,0,clean
449,2010-01-20 17:00:00,22.0,-15.0,-2.0,1033.0,12.96,0,0,clean
450,2010-01-20 18:00:00,11.0,-16.0,-3.0,1034.0,21.01,0,0,clean
451,2010-01-20 19:00:00,25.0,0.0,-4.0,1035.0,28.16,0,0,random
452,2010-01-20 20:00:00,16.0,-19.0,-3.0,1036.0,37.99,0,0,clean
453,2010-01-20 21:00:00,20.0,-18.0,-4.0,1037.0,46.93,0,0,clean
454,2010-01-20 22:00:00,20.0,-19.0,-4.0,1038.0,55.87,0,0,clean
455,2010-01-20 23:00:00,18.0,-19.0,-5.0,1038.0,65.7,0,0,clean
456,2010-01-21 00:00:00,18.0,-20.0,-6.0,1038.0,75.53,0,0,clean
457,2010-01-21 01:00:00,17.0,25.5,-6.0,1038.0,85.36,0,0,random
458,2010-01-21 02:00:00,17.0,-20.0,-7.0,1038.0,95.19,0,0,clean
459,2010-01-21 03:00:00,17.0,-22.0,-8.0,1038.0,103.24,0,0,clean
460,2010-01-21 04:00:00,15.0,-23.0,-8.0,1038.0,111.29,0,0,clean
461,2010-01-21 05:00:00,19.0,-24.0,-9.0,1038.0,118.44,0,0,clean
462,2010-01-21 06:00:00,16.0,-24.0,-9.0,1038.0,128.27,0,0,clean
463,2010-01-21 07:00:00,18.0,-25.0,-9.0,1038.0,138.1,0,0,clean
464,2010-01-21 08:00:00,18.0,-25.0,-8.0,1039.0,147.04,0,0,clean
465,2010-01-21 09:00:00,18.0,25.5,-8.0,1039.0,155.98,0,0,random
466,2010-01-21 10:00:00,26.0,-22.0,-7.0,1039.0,160.9,0,0,clean
467,2010-01-21 11:00:00,26.0,-22.0,-7.0,1038.0,3.13,0,0,clean
468,2010-01-21 12:00:00,25.0,-22.0,-5.0,1037.0,4.02,0,0,clean
469,2010-01-21 13:00:00,24.0,-21.0,-5.0,1035.0,3.13,0,0,clean
470,2010-01-21 14:00:00,15.0,-21.0,-4.0,1034.0,1.79,0,0,clean
471,2010-01-21 15:00:00,17.0,-20.0,-3.0,1034.0,1.79,0,0,clean
472,2010-01-21 16:00:00,15.0,0.0,-2.0,1033.0,4.92,0,0,random
473,2010-01-21 17:00:00,21.0,-20.0,-2.0,1033.0,10.73,0,0,clean
474,2010-01-21 18:00:00,40.0,-20.0,-2.0,1034.0,15.65,0,0,clean
475,2010-01-21 19:00:00,51.0,-19.0,-3.0,1034.0,21.46,0,0,clean
476,2010-01-21 20:00:00,45.0,-20.5,-3.0,1035.0,25.48,0,0,random
477,2010-01-21 21:00:00,61.0,-17.0,-8.0,1035.0,0.89,0,0,clean
478,2010-01-21 22:00:00,72.0,-18.0,-9.0,1035.0,1.79,0,0,clean
479,2010-01-21 23:00:00,38.0,-18.0,-9.0,1035.0,3.58,0,0,clean
480,2010-01-22 00:00:00,35.0,-18.0,-6.0,1036.0,7.6,0,0,clean
481,2010-01-22 01:00:00,29.0,15.5,-4.0,1037.0,17.43,0,0,random
482,2010-01-22 02:00:00,26.0,-21.0,-5.0,1037.0,27.26,0,0,clean
483,2010-01-22 03:00:00,18.0,-21.0,-6.0,1037.0,35.31,0,0,clean
484,2010-01-22 04:00:00,15.0,-20.0,-7.0,1036.0,42.46,0,0,clean
485,2010-01-22 05:00:00,15.0,-20.0,-7.0,1035.0,48.27,0,0,clean
486,2010-01-22 06:00:00,22.0,-20.0,-7.0,1035.0,54.08,0,0,clean
487,2010-01-22 07:00:00,21.0,-20.0,-7.0,1036.0,59.0,0,0,clean
488,2010-01-22 08:00:00,19.0,-19.0,-7.0,1036.0,63.92,0,0,clean
489,2010-01-22 09:00:00,22.0,-20.0,-5.0,1036.0,67.94,0,0,clean
490,2010-01-22 10:00:00,25.0,-19.0,-4.0,1036.0,75.09,0,0,clean
491,2010-01-22 11:00:00,22.0,-19.0,-4.0,1036.0,84.03,0,0,clean
492,2010-01-22 12:00:00,26.0,-19.0,-3.0,1035.0,95.21,0,0,clean
493,2010-01-22 13:00:00,32.0,-18.0,-3.0,1034.0,105.04,0,0,clean
494,2010-01-22 14:00:00,30.0,-19.0,-2.0,1033.0,114.87,0,0,clean
495,2010-01-22 15:00:00,32.0,-18.0,-2.0,1032.0,124.7,0,0,clean
496,2010-01-22 16:00:00,30.0,-18.0,-2.0,1032.0,133.64,0,0,clean
497,2010-01-22 17:00:00,32.0,-18.0,-2.0,1032.0,139.45,0,0,clean
498,2010-01-22 18:00:00,37.0,-18.0,-3.0,1032.0,144.37,0,0,clean
499,2010-01-22 19:00:00,49.0,15.5,-5.0,1033.0,149.29,0,0,random
500,2010-01-22 20:00:00,47.0,-30.5,-4.0,1033.0,153.31,0,0,random
501,2010-01-22 21:00:00,39.0,15.5,-4.0,1032.0,159.12,0,0,random
502,2010-01-22 22:00:00,35.0,-17.0,-4.0,1032.0,164.04,0,0,clean
503,2010-01-22 23:00:00,48.0,15.5,-7.0,1032.0,168.06,0,0,random
504,2010-01-23 00:00:00,49.0,-17.0,-4.0,1033.0,172.08,0,0,clean
505,2010-01-23 01:00:00,24.0,-17.0,-8.0,1033.0,0.89,0,0,clean
506,2010-01-23 02:00:00,23.0,-30.5,-5.0,1032.0,4.92,0,0,random
507,2010-01-23 03:00:00,20.0,-18.0,-6.0,1032.0,8.05,0,0,clean
508,2010-01-23 04:00:00,19.0,-18.0,-5.0,1031.0,12.97,0,0,clean
509,2010-01-23 05:00:00,16.0,-18.0,-6.0,1031.0,16.1,0,0,clean
510,2010-01-23 06:00:00,22.0,-18.0,-7.0,1031.0,20.12,0,0,clean
511,2010-01-23 07:00:00,24.0,-18.0,-7.0,1031.0,24.14,0,0,clean
512,2010-01-23 08:00:00,24.0,-18.0,-6.0,1031.0,25.93,0,0,clean
513,2010-01-23 09:00:00,41.0,-18.0,-2.0,1031.0,30.85,0,0,clean
514,2010-01-23 10:00:00,23.0,-17.0,-1.0,1031.0,38.9,0,0,clean
515,2010-01-23 11:00:00,19.0,-17.0,0.0,1030.0,46.95,0,0,clean
516,2010-01-23 12:00:00,15.0,-19.0,1.0,1029.0,55.0,0,0,clean
517,2010-01-23 13:00:00,19.0,-20.0,2.0,1027.0,63.05,0,0,clean
518,2010-01-23 14:00:00,17.0,-19.0,2.0,1025.0,71.1,0,0,clean
519,2010-01-23 15:00:00,17.0,-19.0,3.0,1024.0,79.15,0,0,clean
520,2010-01-23 16:00:00,22.0,-19.0,3.0,1024.0,86.3,0,0,clean
521,2010-01-23 17:00:00,0.0,-20.5,2.0,1024.0,91.22,0,0,random
522,2010-01-23 18:00:00,0.0,-18.0,1.0,1024.0,96.14,0,0,clean
523,2010-01-23 19:00:00,0.0,-17.0,0.0,1024.0,100.16,0,0,clean
524,2010-01-23 20:00:00,0.0,-18.0,0.0,1024.0,1.79,0,0,clean
525,2010-01-23 21:00:00,0.0,-15.0,-3.0,1024.0,0.89,0,0,clean
526,2010-01-23 22:00:00,0.0,-16.0,0.0,1023.0,1.79,0,0,clean
527,2010-01-23 23:00:00,0.0,-16.0,0.0,1023.0,4.92,0,0,clean
528,2010-01-24 00:00:00,0.0,-15.0,-2.0,1022.0,6.71,0,0,clean
529,2010-01-24 01:00:00,0.0,-14.0,-7.0,1022.0,0.45,0,0,clean
530,2010-01-24 02:00:00,0.0,-14.0,-8.0,1021.0,1.79,0,0,clean
531,2010-01-24 03:00:00,0.0,-20.5,-11.0,1021.0,3.58,0,0,random
532,2010-01-24 04:00:00,0.0,-14.0,-9.0,1019.0,4.47,0,0,clean
533,2010-01-24 05:00:00,0.0,-15.0,-10.0,1019.0,0.89,0,0,clean
534,2010-01-24 06:00:00,0.0,-16.0,-12.0,1019.0,0.89,0,0,clean
535,2010-01-24 07:00:00,0.0,-15.0,-12.0,1019.0,0.89,0,0,clean
536,2010-01-24 08:00:00,0.0,-16.0,-13.0,1019.0,1.79,0,0,clean
537,2010-01-24 09:00:00,0.0,-13.0,-7.0,1020.0,0.89,0,0,clean
538,2010-01-24 10:00:00,0.0,-30.5,-4.0,1019.0,1.78,0,0,random
539,2010-01-24 11:00:00,0.0,-13.0,0.0,1019.0,2.67,0,0,clean
540,2010-01-24 12:00:00,0.0,0.0,4.0,1018.0,4.02,0,0,random
541,2010-01-24 13:00:00,0.0,-20.5,5.0,1017.0,13.85,0,0,random
542,2010-01-24 14:00:00,0.0,-18.0,5.0,1017.0,22.79,0,0,clean
543,2010-01-24 15:00:00,0.0,-19.0,5.0,1017.0,32.62,0,0,clean
544,2010-01-24 16:00:00,0.0,-20.0,5.0,1018.0,40.67,0,0,clean
545,2010-01-24 17:00:00,0.0,-19.0,3.0,1020.0,49.61,0,0,clean
546,2010-01-24 18:00:00,0.0,-20.5,1.0,1023.0,61.68,0,0,random
547,2010-01-24 19:00:00,0.0,-20.0,-1.0,1027.0,76.88,0,0,clean
548,2010-01-24 20:00:00,0.0,-20.0,-2.0,1028.0,89.84,0,0,clean
549,2010-01-24 21:00:00,0.0,-21.0,-3.0,1029.0,98.78,0,0,clean
550,2010-01-24 22:00:00,0.0,-25.0,-4.0,1030.0,113.98,0,0,clean
551,2010-01-24 23:00:00,0.0,-26.0,-5.0,1031.0,129.18,0,0,clean
552,2010-01-25 00:00:00,0.0,-25.0,-5.0,1031.0,141.25,0,0,clean
553,2010-01-25 01:00:00,0.0,-25.0,-6.0,1031.0,150.19,0,0,clean
554,2010-01-25 02:00:00,0.0,-20.5,-6.0,1032.0,162.26,0,0,random
555,2010-01-25 03:00:00,0.0,-24.0,-6.0,1033.0,172.09,0,0,clean
556,2010-01-25 04:00:00,0.0,-23.0,-6.0,1033.0,181.92,0,0,clean
557,2010-01-25 05:00:00,0.0,-22.0,-7.0,1033.0,187.73,0,0,clean
558,2010-01-25 06:00:00,0.0,-21.0,-7.0,1033.0,192.65,0,0,clean
559,2010-01-25 07:00:00,0.0,-21.0,-7.0,1034.0,196.67,0,0,clean
560,2010-01-25 08:00:00,0.0,-21.0,-6.0,1035.0,201.59,0,0,clean
561,2010-01-25 09:00:00,0.0,-21.0,-4.0,1036.0,207.4,0,0,clean
562,2010-01-25 10:00:00,0.0,-22.0,-3.0,1036.0,216.34,0,0,clean
563,2010-01-25 11:00:00,0.0,-22.0,-2.0,1036.0,222.15,0,0,clean
564,2010-01-25 12:00:00,0.0,-23.0,-1.0,1035.0,230.2,0,0,clean
565,2010-01-25 13:00:00,0.0,-26.0,1.0,1033.0,238.25,0,0,clean
566,2010-01-25 14:00:00,0.0,15.5,2.0,1032.0,245.4,0,0,random
567,2010-01-25 15:00:00,0.0,-25.0,2.0,1031.0,252.55,0,0,clean
568,2010-01-25 16:00:00,0.0,-24.0,2.0,1031.0,257.47,0,0,clean
569,2010-01-25 17:00:00,0.0,-22.0,1.0,1031.0,4.02,0,0,clean
570,2010-01-25 18:00:00,0.0,-20.5,-1.0,1031.0,7.15,0,0,random
571,2010-01-25 19:00:00,0.0,-19.0,-1.0,1031.0,10.28,0,0,clean
572,2010-01-25 20:00:00,0.0,-17.0,-4.0,1031.0,12.07,0,0,clean
573,2010-01-25 21:00:00,0.0,-18.0,-1.0,1031.0,15.2,0,0,clean
574,2010-01-25 22:00:00,0.0,-20.5,-5.0,1030.0,0.89,0,0,random
575,2010-01-25 23:00:00,0.0,-18.0,-3.0,1030.0,3.13,0,0,clean
576,2010-01-26 00:00:00,0.0,-16.0,-9.0,1030.0,0.89,0,0,clean
577,2010-01-26 01:00:00,0.0,-16.0,-8.0,1029.0,1.78,0,0,clean
578,2010-01-26 02:00:00,0.0,-16.0,-11.0,1029.0,2.23,0,0,clean
579,2010-01-26 03:00:00,0.0,-16.0,-12.0,1029.0,3.12,0,0,clean
580,2010-01-26 04:00:00,0.0,-16.0,-10.0,1028.0,3.13,0,0,clean
581,2010-01-26 05:00:00,0.0,-17.0,-10.0,1028.0,4.92,0,0,clean
582,2010-01-26 06:00:00,0.0,25.5,-12.0,1027.0,6.71,0,0,random
583,2010-01-26 07:00:00,0.0,-17.0,-10.0,1027.0,8.5,0,0,clean
584,2010-01-26 08:00:00,0.0,-18.0,-13.0,1028.0,1.79,0,0,clean
585,2010-01-26 09:00:00,0.0,-16.0,-8.0,1028.0,4.02,0,0,clean
586,2010-01-26 10:00:00,0.0,-16.0,-6.0,1027.0,5.81,0,0,clean
587,2010-01-26 11:00:00,0.0,-15.0,-3.0,1027.0,0.89,0,0,clean
588,2010-01-26 12:00:00,88.0,-15.0,-1.0,1025.0,1.79,0,0,clean
589,2010-01-26 13:00:00,85.0,-18.0,0.0,1024.0,3.58,0,0,clean
590,2010-01-26 14:00:00,90.0,-19.0,1.0,1023.0,0.89,0,0,clean
591,2010-01-26 15:00:00,127.0,-20.5,2.0,1021.0,1.79,0,0,random
592,2010-01-26 16:00:00,144.0,-17.0,1.0,1021.0,4.92,0,0,clean
593,2010-01-26 17:00:00,203.0,-14.0,-1.0,1021.0,5.81,0,0,clean
594,2010-01-26 18:00:00,199.0,-20.5,-3.0,1021.0,6.7,0,0,random
595,2010-01-26 19:00:00,231.0,-13.0,-3.0,1021.0,0.89,0,0,clean
596,2010-01-26 20:00:00,274.0,0.0,-5.0,1020.0,0.89,0,0,random
597,2010-01-26 21:00:00,340.0,-13.0,-6.0,1020.0,1.79,0,0,clean
598,2010-01-26 22:00:00,298.0,-11.0,-5.0,1020.0,0.89,0,0,clean
599,2010-01-26 23:00:00,268.0,-11.0,-4.0,1019.0,1.79,0,0,clean
600,2010-01-27 00:00:00,299.0,-11.0,-4.0,1019.0,3.58,0,0,clean
601,2010-01-27 01:00:00,300.0,-12.0,-3.0,1018.0,5.37,0,0,clean
602,2010-01-27 02:00:00,240.0,-11.0,-4.0,1017.0,7.16,0,0,clean
603,2010-01-27 03:00:00,213.0,-11.0,-4.0,1016.0,10.29,0,0,clean
604,2010-01-27 04:00:00,171.0,-12.0,-3.0,1016.0,12.08,0,0,clean
605,2010-01-27 05:00:00,153.0,-11.0,-4.0,1016.0,15.21,0,0,clean
606,2010-01-27 06:00:00,153.0,-11.0,-5.0,1015.0,17.0,0,0,clean
607,2010-01-27 07:00:00,140.0,-11.0,-4.0,1015.0,18.79,0,0,clean
608,2010-01-27 08:00:00,147.0,15.5,-3.0,1015.0,3.13,0,0,random
609,2010-01-27 09:00:00,158.0,-10.0,-1.0,1015.0,6.26,0,0,clean
610,2010-01-27 10:00:00,153.0,-9.0,1.0,1015.0,9.39,0,0,clean
611,2010-01-27 11:00:00,154.0,-9.0,3.0,1015.0,1.79,0,0,clean
612,2010-01-27 12:00:00,143.0,-9.0,4.0,1014.0,4.92,0,0,clean
613,2010-01-27 13:00:00,90.0,-9.0,6.0,1013.0,8.05,0,0,clean
614,2010-01-27 14:00:00,55.0,-13.0,8.0,1012.0,16.1,0,0,clean
615,2010-01-27 15:00:00,52.0,-14.0,8.0,1013.0,24.15,0,0,clean
616,2010-01-27 16:00:00,41.0,-14.0,7.0,1014.0,32.2,0,0,clean
617,2010-01-27 17:00:00,29.0,-13.0,7.0,1015.0,39.35,0,0,clean
618,2010-01-27 18:00:00,37.0,-13.0,5.0,1016.0,47.4,0,0,clean
619,2010-01-27 19:00:00,49.0,-12.0,4.0,1018.0,52.32,0,0,clean
620,2010-01-27 20:00:00,56.0,-13.0,3.0,1019.0,56.34,0,0,clean
621,2010-01-27 21:00:00,38.0,-14.0,3.0,1020.0,62.15,0,0,clean
622,2010-01-27 22:00:00,37.0,0.0,3.0,1021.0,67.96,0,0,random
623,2010-01-27 23:00:00,28.0,-14.0,0.0,1022.0,71.98,0,0,clean
624,2010-01-28 00:00:00,20.0,-13.0,-1.0,1023.0,76.9,0,0,clean
625,2010-01-28 01:00:00,22.0,25.5,-1.0,1023.0,7.15,0,0,random
