time,Tank1WaterLevel,Tank2WaterLevel,Tank1InFlow,Tank2OutFlow,Tank3OutFlow,Tank2.level,wt3_valve
20.7,2.634065563,2.582151946,0,0.416546609,1.481385065,1.057053564,1
20.75,2.624523019,2.578373362,1,0.41612113,1.423330893,1.015628568,1
20.8,2.659846275,2.578110952,1,0.415557792,1.342103722,0.957668303,1
20.85,2.677067713,2.584255636,1,0.416343609,1.291595658,0.921627891,1
20.9,2.649318183,2.590305441,0,0.417949832,1.221005351,0.871257641,0
20.95,2.63486133,2.588043455,0,0.417914737,0,0.883900262,0
21,2.657244195,2.583949927,1,0.417009224,0,0.908975264,0
21.05,2.676356439,2.588155893,1,0.417323822,0,0.925658651,0
21.1,2.665630824,2.597127439,0,0.419068219,0,0.950697031,0
21.15,2.649061053,2.596923897,0,0.419506887,0,0.967453946,0
21.2,2.653027116,2.591141628,1,0.418696623,0,0.992622897,0
21.25,2.674693379,2.592736728,1,0.418488777,0,1.009373462,0
21.3,2.68341773,2.602203797,0,0.419919985,0,1.034483482,0
21.35,2.66401837,2.604786489,0,0.420851813,0,1.051275511,0
21.4,2.646685423,2.600205387,1,0.420496237,0,1.076523513,0
21.45,2.671798917,2.59828768,1,0.419882489,0,1.093344548,0
21.5,2.699010811,2.605871626,1,0.420675422,0,1.118539543,0
21.55,2.680041521,2.611323314,0,0.421913052,0,1.135363917,0
21.6,2.656587293,2.609445545,0,0.422203685,0,1.160674575,0
21.65,2.667295214,2.605197029,1,0.421513306,0,1.177561753,0
21.7,2.697867414,2.609346202,1,0.421570329,0,1.202854853,0
21.75,2.69754464,2.616120115,0,0.422708796,0,1.219717476,0
21.8,2.670359169,2.617904519,0,0.423711373,0,1.245076209,0
21.85,2.660672541,2.613983997,1,0.423257451,0,1.262021322,0
21.9,2.695780742,2.613509739,1,0.422651659,0,1.287418282,0
21.95,2.712859521,2.619513891,1,0.423409313,0,1.304326368,0
22,2.684897064,2.625353942,0,0.424973502,0,1.329728401,0
22.05,2.670298964,2.622952815,0,0.424910523,0,1.346722127,0
22.1,2.692471009,2.61865161,1,0.423963392,0,1.372216968,0
22.15,2.711443403,2.622719811,1,0.424250382,0,1.389178661,0
22.2,2.700509054,2.631485735,0,0.425953572,0,1.414632727,0
22.25,2.683800818,2.631145791,0,0.426364906,0,1.431665193,0
22.3,2.687560212,2.625159934,1,0.425513843,0,1.457245716,0
22.35,2.70908938,2.626619983,1,0.425278933,0,1.474269107,0
22.4,2.717609108,2.635885479,0,0.426669747,0,1.499786626,0
22.45,2.698074008,2.638334456,0,0.427574778,0,1.516848779,0
22.5,2.680538463,2.633553776,1,0.427179206,0,1.542500249,0
22.55,2.705517562,2.631503676,1,0.426538927,0,1.559588736,0
22.6,2.732528862,2.638890018,1,0.427292261,0,1.585183206,0
22.65,2.713426506,2.644210625,0,0.428503622,0,1.602272385,0
22.7,2.689773669,2.642137208,0,0.428755048,0,1.627978565,0
22.75,2.700349841,2.637758906,1,0.42803866,0,1.645127929,0
22.8,2.730725398,2.641714367,1,0.428056864,0,1.670812636,0
22.85,2.730272178,2.648359779,0,0.429169579,0,1.68793485,0
22.9,2.70289201,2.649952388,0,0.430133721,0,1.713681316,0
22.95,2.693076228,2.645904638,1,0.429654302,0,1.730883451,0
23,2.727991657,2.645240482,1,0.429010455,0,1.756664307,0
23.05,2.74494256,2.651118664,1,0.429742865,0,1.773826871,0
23.1,2.71678924,2.656770697,0,0.431269375,0,1.799609002,0
23.15,2.702064528,2.654244846,0,0.431181401,0,1.816854689,0
23.2,2.724047598,2.649757483,1,0.430196964,0,1.842725866,0
23.25,2.742894634,2.653702195,1,0.430459207,0,1.859937026,0
23.3,2.731773181,2.662283803,0,0.432125461,0,1.885763704,0
23.35,2.714940827,2.661821592,0,0.432512292,0,1.903043168,0
23.4,2.718514968,2.655653243,1,0.431624659,0,1.928992617,0
23.45,2.739921246,2.656992235,1,0.431365489,0,1.946260562,0
23.5,2.748257554,2.666077045,0,0.432720094,0,1.972143355,0
23.55,2.728600781,2.668406162,0,0.433601105,0,1.989447643,0
23.6,2.710883631,2.663446584,1,0.433169683,0,2.015460773,0
23.65,2.73574226,2.66127781,1,0.432505622,0,2.032788998,0
23.7,2.762573752,2.668487025,1,0.43322346,0,2.058741549,1
23.75,2.743352119,2.673690132,0,0.434411274,2.764251089,1.972452357,1
23.8,2.719521253,2.67144134,0,0.434627555,2.576350118,1.838374192,1
23.85,2.729979328,2.666946702,1,0.433887852,2.459593386,1.755061539,1
23.9,2.760178617,2.670728524,1,0.433871259,2.296228378,1.638491197,1
23.95,2.759608469,2.67725875,0,0.434960892,2.194702252,1.566046459,1
24,2.732053778,2.678679438,0,0.435890581,2.052778745,1.464775863,1
24.05,2.722122224,2.674517642,1,0.435388307,1.964630154,1.401876766,1
24.1,2.756864858,2.673683266,1,0.434710348,1.841302705,1.313875528,1
24.15,2.773701135,2.679448531,1,0.43542013,1.764625467,1.259161903,1
24.2,2.745376729,2.684932028,0,0.436912866,1.657425267,1.182668386,1
24.25,2.730538526,2.682294378,0,0.436802488,1.590882571,1.13518634,1
24.3,2.752352203,2.677640147,1,0.435784611,1.497809315,1.068773212,1
24.35,2.77108687,2.681474166,1,0.436024671,1.439917648,1.027464173,1
24.4,2.7597977,2.689890557,0,0.437657816,1.358955109,0.969692739,1
24.45,2.74285409,2.689318748,0,0.438022683,1.308723473,0.933849573,1
24.5,2.746262173,2.682986817,1,0.437102269,1.238502021,0.883742523,0
24.55,2.767558296,2.684217295,1,0.436821353,0,0.897101342,0
24.6,2.77573019,2.693140142,0,0.4381435,0,0.923311559,0
24.65,2.755964351,2.695361819,0,0.439002981,0,0.940832892,0
24.7,2.738084414,2.690241881,1,0.438539422,0,0.967170206,0
24.75,2.762835056,2.687966731,1,0.437854043,0,0.984713328,0
24.8,2.789505373,2.695017172,1,0.438540063,0,1.010986855,0
24.85,2.770176821,2.700114955,0,0.439706771,0,1.028526171,0
24.9,2.746186374,2.697708961,0,0.439891548,0,1.054904688,0
24.95,2.756538589,2.693110041,1,0.439130948,0,1.072499734,0
25,2.786579877,2.696736216,1,0.439083164,0,1.098850127,0
25.05,2.785904916,2.703163193,0,0.440152105,0,1.116413612,0
25.1,2.758193786,2.704429774,0,0.441050912,0,1.142819176,0
25.15,2.748158457,2.700165749,1,0.440528151,0,1.160458216,0
25.2,2.7827462,2.699178791,1,0.439819615,0,1.186891648,0
25.25,2.79947973,2.70484284,1,0.440509113,0,1.204486794,0
25.3,2.771001965,2.710175266,0,0.441971574,0,1.230915042,0
25.35,2.756062031,2.7074374,0,0.441841114,0,1.248589031,0
25.4,2.777723867,2.702633592,1,0.440793262,0,1.275099932,0
25.45,2.79635781,2.706368388,1,0.441013438,0,1.292735156,0
25.5,2.784918301,2.714636682,0,0.442616904,0,1.319195228,0
25.55,2.767874963,2.713966632,0,0.442962084,0,1.336894559,0
25.6,2.771134196,2.70748807,1,0.442012285,0,1.363471134,0
25.65,2.792331578,2.708621278,1,0.441711876,0,1.381154791,0
25.7,2.800356094,2.717398945,0,0.443004929,0,1.407658505,0
25.75,2.780492491,2.719524315,0,0.443845111,0,1.425374392,0
25.8,2.762466635,2.714260633,1,0.443352746,0,1.452002298,0
25.85,2.787120481,2.71189013,1,0.442648259,0,1.469738049,0
25.9,2.813646322,2.718798249,1,0.443305757,0,1.496299293,0
25.95,2.794221932,2.723801622,0,0.444453545,0,1.514029332,0
26,2.770088439,2.721254715,0,0.444610084,0,1.540692718,0
26.05,2.780345764,2.716562319,1,0.443830752,0,1.5584766,0
26.1,2.810245421,2.720048975,1,0.443755008,0,1.585109043,0
26.15,2.809476509,2.726383401,0,0.444805402,0,1.602859495,0
26.2,2.781625151,2.727511844,0,0.445676526,0,1.629544318,0
26.25,2.7714968,2.723156184,1,0.445135402,0,1.647368476,0
26.3,2.805945703,2.722032455,1,0.444399457,0,1.674078403,0
26.35,2.82258713,2.727605775,1,0.445070773,0,1.691856835,0
26.4,2.793971899,2.732802783,0,0.446506097,0,1.718558844,0
26.45,2.778940774,2.729975087,0,0.446357634,0,1.736414303,0
26.5,2.800466504,2.725037202,1,0.445282913,0,1.763196256,0
26.55,2.819010159,2.728683056,1,0.445485265,0,1.781011155,0
26.6,2.807435891,2.736818599,0,0.447062129,0,1.807739596,0
26.65,2.790303158,2.736060487,0,0.447389662,0,1.825616825,0
26.7,2.793428965,2.729450488,1,0.446413522,0,1.852459113,0
26.75,2.814537837,2.730496506,1,0.446095641,0,1.870318908,0
26.8,2.822430248,2.739144036,0,0.447362615,0,1.897085706,0
26.85,2.802479011,2.741183079,0,0.448185496,0,1.914975987,0
26.9,2.784322356,2.735790548,1,0.44766731,0,1.941864374,0
26.95,2.808889435,2.733334571,1,0.446945694,0,1.959772794,0
27,2.835285772,2.740115117,1,0.447577627,0,1.986591941,0
27.05,2.815775474,2.745033863,0,0.448708456,0,2.004492939,0
27.1,2.791513758,2.742360644,0,0.448839682,0,2.031411677,1
27.15,2.801686025,2.737584458,1,0.448043558,2.728722935,1.947100973,1
27.2,2.831458728,2.740946052,1,0.447942752,2.544795153,1.815857908,1
27.25,2.8306056,2.747197517,0,0.448976521,2.430485914,1.734291682,1
27.3,2.802628544,2.748202136,0,0.449822831,2.270677599,1.620259245,1
27.35,2.79241681,2.743764337,1,0.449265246,2.171410158,1.549426209,1
27.4,2.826741258,2.742518009,1,0.448504733,2.032525788,1.450324211,1
27.45,2.843300128,2.748010002,1,0.449159751,1.946176408,1.388708956,1
27.5,2.814561674,2.753085624,0,0.450570749,1.825442872,1.302558624,1
27.55,2.799448809,2.750177406,0,0.45040615,1.750485633,1.249072317,1
27.6,2.820852535,2.745119336,1,0.449307344,1.645638117,1.174257576,1
27.65,2.839315258,2.748685464,1,0.44949372,1.580425126,1.127724351,1
27.7,2.827620194,2.756702012,0,0.451046736,1.48921748,1.062642442,1
27.75,2.810407331,2.755864964,0,0.451358451,1.432614853,1.022253208,1
27.8,2.813413537,2.749137147,1,0.450358701,1.353477591,0.965784214,1
27.85,2.834443071,2.750105009,1,0.450025157,1.304248577,0.930656477,1
27.9,2.842217064,2.758635887,0,0.451268754,1.235358985,0.881499785,0
27.95,2.822187274,2.760597548,0,0.452076128,0,0.895428527,0
28,2.803913374,2.75508952,1,0.451534797,0,0.922550403,0
28.05,2.828402677,2.752556927,1,0.450797827,0,0.9406136,0
28.1,2.854682929,2.759223118,1,0.451406844,0,0.967663926,0
28.15,2.835095624,2.764066005,0,0.45252247,0,0.98571817,0
28.2,2.810718972,2.761279563,0,0.452631007,0,1.012865799,0
28.25,2.820814995,2.75642827,1,0.451819831,0,1.030970678,0
28.3,2.850473899,2.759677761,1,0.45169656,0,1.058082571,0
28.35,2.849545281,2.765854862,0,0.452715426,0,1.076150845,0
28.4,2.821455552,2.766748488,0,0.453539493,0,1.103310374,0
28.45,2.811169076,2.76223706,1,0.452967154,0,1.121449207,0
28.5,2.845381966,2.760880837,1,0.452184618,0,1.148629144,0
28.55,2.861866833,2.76629993,1,0.452825027,0,1.166719137,0
28.6,2.833017924,2.771266745,0,0.45421422,0,1.193886504,0
28.65,2.817831788,2.768286348,0,0.454035156,0,1.212050442,0
28.7,2.839126154,2.763120547,1,0.452914761,0,1.239293148,0
28.75,2.857516331,2.766615211,1,0.453086815,0,1.257413473,0
28.8,2.845712988,2.774525094,0,0.454618457,0,1.284598109,0
28.85,2.828428296,2.773617288,0,0.454915991,0,1.302777742,0
28.9,2.831327295,2.766783862,1,0.453895077,0,1.330071709,0
28.95,2.852285712,2.767681668,1,0.453547494,0,1.348230916,0
29,2.859953558,2.776107981,0,0.454770137,0,1.375444924,0
29.05,2.839853355,2.778000279,0,0.455563611,0,1.393631654,0
29.1,2.821474359,2.77238872,1,0.455001532,0,1.420962826,0
29.15,2.845893945,2.76978745,1,0.454250799,0,1.43916476,0
29.2,2.872070141,2.776351136,1,0.454839274,0,1.466422311,0
29.25,2.852413809,2.781126026,0,0.455941274,0,1.48461392,0
29.3,2.827934131,2.778238093,0,0.456029472,0,1.511966723,0
29.35,2.837961809,2.773319475,1,0.455204805,0,1.530207608,0
29.4,2.867518707,2.77646848,1,0.455061397,0,1.557522645,0
29.45,2.866522421,2.782578922,0,0.456066904,0,1.575725579,0
29.5,2.838331694,2.783373055,0,0.456871033,0,1.603086242,0
29.55,2.82797822,2.778795628,1,0.456285467,0,1.621358403,0
29.6,2.862091112,2.777340897,1,0.45548319,0,1.648737483,0
29.65,2.878509644,2.782694644,1,0.456110504,0,1.666959485,0
29.7,2.849561727,2.787563926,0,0.457480152,0,1.694324024,0
29.75,2.834309912,2.78451883,0,0.457288123,0,1.712618664,0
29.8,2.855506249,2.779256461,1,0.456148376,0,1.740056592,0
29.85,2.873831397,2.782687066,1,0.456307592,0,1.758306326,0
29.9,2.861930995,2.790501337,0,0.457820073,0,1.785684251,0
29.95,2.844581919,2.789530106,0,0.458104897,0,1.803992012,0
30,2.847384819,2.782602014,1,0.457065013,0,1.831477357,0
30.05,2.868279488,2.783437022,1,0.456704845,0,1.849763423,0
30.1,2.875852186,2.791769607,0,0.457908704,0,1.877166915,0
30.15,2.855688866,2.793599728,0,0.458689718,0,1.89547925,0
30.2,2.837215664,2.787895367,1,0.458109042,0,1.92299803,0
30.25,2.861572758,2.785232536,1,0.457345973,0,1.941324327,0
30.3,2.887655679,2.791704338,1,0.457916034,0,1.968767629,0
30.35,2.867937474,2.796418276,0,0.459005819,0,1.98708237,0
30.4,2.843365444,2.793439369,0,0.459075786,0,2.014619087,0
30.45,2.853331861,2.788460403,1,0.458239025,0,2.032981885,0
30.5,2.882797321,2.791519333,1,0.458077566,0,2.060479016,1
30.55,2.88174038,2.797570024,0,0.4590711,2.767922841,1.975072363,1
30.6,2.853459121,2.798274975,0,0.459857357,2.581715341,1.842202588,1
30.65,2.843045591,2.793638387,1,0.459259935,2.466039007,1.759660861,1
30.7,2.877068846,2.792095357,1,0.458439963,2.30419976,1.644179238,1
30.75,2.893427917,2.797390529,1,0.459055539,2.203581984,1.572382659,1
30.8,2.86439125,2.802172384,0,0.460407666,2.062887559,1.471989084,1
30.85,2.849080563,2.799069293,0,0.460204015,1.975522567,1.40964913,1
30.9,2.870189028,2.793720363,1,0.459046921,1.853316715,1.322448217,1
30.95,2.888455887,2.797093546,1,0.459194631,1.777313357,1.268215443,1
31,2.876468483,2.804822113,0,0.460689936,1.671009679,1.192361646,1
31.05,2.859061693,2.803794029,0,0.460963367,1.605022623,1.145276082,1
31.1,2.861778452,2.79678108,1,0.459906477,1.512755874,1.079438442,1
31.15,2.882615979,2.797559797,1,0.459535029,1.45536457,1.038486441,1
31.2,2.890103389,2.805808365,0,0.460722052,1.375054954,0.981180905,1
31.25,2.869883492,2.807582752,0,0.461491896,1.325204951,0.945610057,1
31.3,2.851325845,2.801795206,1,0.46089455,1.255545304,0.895903887,0
31.35,2.875626922,2.799077193,1,0.460120422,0,0.910156509,0
31.4,2.901626234,2.805466633,1,0.460673978,0,0.937766315,0
31.45,2.881852566,2.810125935,0,0.461752815,0,0.956191429,0
31.5,2.857197755,2.807065481,0,0.46180644,0,0.983893001,0
31.55,2.867109258,2.802032418,1,0.460958838,0,1.00236508,0
31.6,2.896492756,2.805010609,1,0.460781199,0,1.030025436,0
31.65,2.895381444,2.811007739,0,0.461763999,0,1.048457276,0
31.7,2.867019034,2.811632748,0,0.462534235,0,1.07615984,0
31.75,2.856551672,2.806943131,1,0.461926187,0,1.094658642,0
31.8,2.890494579,2.80532095,1,0.461090353,0,1.12237624,0
31.85,2.90680035,2.810563617,1,0.461695407,0,1.14082264,0
31.9,2.87768413,2.815267105,0,0.46303183,0,1.168522348,0
31.95,2.862320671,2.812112028,0,0.462817761,0,1.187039166,0
32,2.88335037,2.806685506,1,0.461645117,0,1.214808945,0
32.05,2.901564978,2.810007218,1,0.461782512,0,1.233278659,0
32.1,2.883716867,2.816776681,0,0.463086413,0,1.260985152,0
32.15,2.867265904,2.814699953,0,0.463142938,0,1.279504262,0
32.2,2.887524961,2.810015078,1,0.462205757,0,1.30729265,0
32.25,2.905507234,2.81354431,1,0.462419035,0,1.325784004,0
32.3,2.887494675,2.820437339,0,0.463777628,0,1.353528435,0
32.35,2.870992681,2.818383241,0,0.463850478,0,1.372075011,0
32.4,2.891211605,2.813695238,1,0.462923817,0,1.399905797,0
32.45,2.909177847,2.817211514,1,0.463139304,0,1.418425839,0
32.5,2.891146819,2.824079552,0,0.464497781,0,1.446213479,0
32.55,2.874633633,2.822007748,0,0.464569331,0,1.464788862,0
32.6,2.894835656,2.817293469,1,0.463639798,0,1.492662783,0
32.65,2.912790214,2.820792773,1,0.463853021,0,1.511211473,0
32.7,2.894740932,2.827636281,0,0.465207821,0,1.539041944,0
32.75,2.878215145,2.825548694,0,0.465276808,0,1.557645741,0
32.8,2.898397763,2.820811452,1,0.464343331,0,1.585562119,0
32.85,2.916339128,2.824295842,1,0.464553886,0,1.604138964,0
32.9,2.898269796,2.83111745,0,0.465904651,0,1.632011495,0
32.95,2.881730524,2.829015518,0,0.465970935,0,1.650643179,0
33,2.901892812,2.82425707,1,0.465033399,0,1.678601214,0
33.05,2.919820588,2.827727495,1,0.465241249,0,1.697205675,0
33.1,2.901730862,2.83452837,0,0.466587962,0,1.725119457,0
33.15,2.885178006,2.832412741,0,0.466651552,0,1.743778487,0
33.2,2.905319957,2.827633911,1,0.465709987,0,1.771777368,0
33.25,2.923234212,2.831090846,1,0.465915161,0,1.790408906,0
33.3,2.905124271,2.837871618,0,0.467257876,0,1.818363132,0
33.35,2.888557989,2.835742672,0,0.467318812,0,1.837048971,0
33.4,2.908679883,2.830943981,1,0.466373284,0,1.865087897,0
33.45,2.926580824,2.83438775,1,0.466575827,0,1.88374598,0
33.5,2.908451002,2.841148882,0,0.467914615,0,1.911739854,0
33.55,2.891871526,2.839006911,0,0.467972945,0,1.930451976,0
33.6,2.911973722,2.834188786,1,0.467023527,0,1.958530158,0
33.65,2.929861594,2.837619666,1,0.46722349,0,1.977214264,0
33.7,2.911712263,2.844361563,0,0.468558426,0,2.005247007,0
33.75,2.895119844,2.842206834,0,0.468614201,0,2.023984894,0
33.8,2.91520272,2.837369669,1,0.467660968,0,2.05210156,1
33.85,2.933077775,2.840787918,1,0.467858401,2.757296543,1.967489888,1
33.9,2.914909313,2.847510965,0,0.46918956,2.572658122,1.83573974,1
33.95,2.898304202,2.845343732,0,0.469242829,2.457981878,1.753911636,1
34,2.918368136,2.840487903,1,0.468285857,2.297594721,1.639466162,1
34.05,2.936230625,2.843893773,1,0.468480809,2.19787437,1.568309948,1
34.1,2.918043407,2.850598342,0,0.469808266,2.058402182,1.468788509,1
34.15,2.901425855,2.848418852,0,0.469859079,1.971794291,1.406988791,1
34.2,2.921471218,2.843544729,1,0.468898441,1.85066668,1.320557264,1
34.25,2.939321389,2.846938463,1,0.46909096,1.775343975,1.266810176,1
34.3,2.921115783,2.853624919,0,0.470414787,1.669997045,1.191639074,1
34.35,2.904486034,2.851433413,0,0.470463192,1.604596099,1.144971733,1
34.4,2.924513192,2.846541356,1,0.46949896,1.513130853,1.079706011,1
34.45,2.942351286,2.849923194,1,0.469689096,1.456241631,1.039112275,1
34.5,2.924127656,2.856591894,0,0.471009365,1.376677771,0.982338878,1
34.55,2.90748595,2.854388609,0,0.471055409,1.327299523,0.947104655,1
34.6,2.927495261,2.849478971,1,0.470087654,1.258245337,0.897830515,0
34.65,2.945321516,2.852849147,1,0.470275453,0,0.912443096,0
34.7,2.927080216,2.85950044,0,0.471592233,0,0.940658997,0
34.75,2.910426788,2.857285608,0,0.471635964,0,0.959518297,0
34.8,2.930418605,2.852358736,1,0.470664755,0,0.98781631,0
34.85,2.948233254,2.855717479,1,0.470850262,0,1.006646137,0
34.9,2.929974632,2.862351708,0,0.472163623,0,1.034896534,0
34.95,2.913309714,2.860125557,0,0.472205086,0,1.053778702,0
35,2.933284379,2.85518179,1,0.471230491,0,1.082110868,0
35.05,2.951087652,2.858529326,1,0.471413752,0,1.100963337,0
35.1,2.932812049,2.865146827,0,0.472723761,0,1.129247551,0
35.15,2.916135866,2.862909579,0,0.472763,0,1.148152135,0
35.2,2.936093719,2.85794925,1,0.471785086,0,1.176517784,0
35.25,2.953885838,2.861285799,1,0.471966146,0,1.195392447,0
35.3,2.935593588,2.867886902,0,0.473272868,0,1.223709812,0
35.35,2.918906363,2.865638776,0,0.473309927,0,1.242636371,0
35.4,2.938847734,2.860662211,1,0.47232876,0,1.271034843,0
35.45,2.95662892,2.863987989,1,0.472507661,0,1.289931264,0
35.5,2.938320351,2.870573017,0,0.473811162,0,1.318281128,0
35.55,2.9216223,2.868314227,0,0.473846083,0,1.337229229,0
35.6,2.941547514,2.863321746,1,0.472861726,0,1.365659878,0
35.65,2.959317982,2.866636965,1,0.473038512,0,1.384577628,0
35.7,2.940993417,2.873206234,0,0.474338855,0,1.412959349,0
35.75,2.924284754,2.870936991,0,0.474371681,0,1.431928569,0
35.8,2.944194129,2.865928906,1,0.473384198,0,1.460390761,0
35.85,2.96195409,2.869233776,1,0.473558909,0,1.47932942,0
35.9,2.943613842,2.875787596,0,0.474856156,0,1.507742372,0
35.95,2.926894776,2.873508105,0,0.474886929,0,1.526732294,0
36,2.946788623,2.868484725,1,0.47389638,0,1.555225408,0
36.05,2.964538284,2.871779448,1,0.474069058,0,1.574184565,0
36.1,2.946182663,2.878318123,0,0.47536327,0,1.602628132,0
36.15,2.929453399,2.876028586,0,0.47539203,0,1.621638349,0
36.2,2.949332025,2.870990212,1,0.474398476,0,1.650161775,0
36.25,2.967071589,2.874274988,1,0.474569161,0,1.669141026,0
36.3,2.959031259,2.879982423,0,0.475478412,0,1.688123224,0
36.35,2.931961635,2.878499432,0,0.475887184,0,1.716648897,0
36.4,2.940998296,2.873773476,1,0.47517462,0,1.735683022,0
36.45,2.969555005,2.876721384,1,0.475059415,0,1.764195875,0
36.5,2.961504816,2.882419106,0,0.47596672,0,1.783198635,0
36.55,2.934420477,2.88092162,0,0.476372587,0,1.811753614,0
36.6,2.943447377,2.876186048,1,0.475658096,0,1.830807165,0
36.65,2.971989516,2.879119603,1,0.475540015,0,1.859349032,0
36.7,2.963929662,2.884807805,0,0.476445411,0,1.878371026,0
36.75,2.936830897,2.883296108,0,0.476848431,0,1.906954733,0
36.8,2.945848228,2.878551109,1,0.476132051,0,1.926027327,0
36.85,2.974376084,2.881470594,1,0.47601115,0,1.954597638,0
36.9,2.966306755,2.887149463,0,0.476914676,0,1.973638487,0
36.95,2.93919385,2.885623835,0,0.477314904,0,2.002250356,0
37,2.948201799,2.880869595,1,0.476596672,0,2.021341618,1
37.05,2.976715654,2.883775288,1,0.476473007,2.654915535,1.894435142,1
37.1,2.968637037,2.889445007,0,0.4773747,2.536158519,1.809695172,1
37.15,2.941510269,2.887905723,0,0.477772191,2.370118779,1.691216254,1
37.2,2.950509022,2.883142424,1,0.477052144,2.266955951,1.617603635,1
37.25,2.979009151,2.886034595,1,0.476925769,2.12260769,1.514602837,1
37.3,2.970921429,2.891695345,0,0.477825665,2.032894074,1.450587005,1
37.35,2.94378107,2.890142673,0,0.478220473,1.907477754,1.361095237,1
37.4,2.952770809,2.885370494,1,0.477498646,1.829560202,1.305496577,1
