date,dew,pollution,temp,press,wnd_dir,wnd_spd,snow,rain
19/01/2010 14:00,-4,305,1,1018,NE,0.89,0,0
19/01/2010 15:00,-3,313,2,1018,cv,0.45,0,0
19/01/2010 16:00,-3,336,2,1018,cv,1.34,0,0
19/01/2010 17:00,-2,357,2,1018,NE,0.89,0,0
19/01/2010 18:00,-3,485,1,1018,cv,0.89,0,0
19/01/2010 19:00,-3,426,2,1020,NW,1.79,0,0
19/01/2010 20:00,-3,403,1,1020,NW,4.92,0,0
19/01/2010 21:00,-3,374,0,1021,NW,6.71,0,0
19/01/2010 22:00,-3,333,0,1021,NW,8.5,0,0
19/01/2010 23:00,-3,343,1,1020,NW,11.63,0,0
20/01/2010 00:00,-2,364,0,1021,NW,14.76,0,0
20/01/2010 01:00,-2,389,-1,1022,NW,16.55,0,0
20/01/2010 02:00,-4,368,-2,1022,NW,19.68,0,0
20/01/2010 03:00,-2,267,-1,1023,NW,25.49,0,0
20/01/2010 04:00,-3,71,1,1023,NW,28.62,0,0
20/01/2010 05:00,-3,81,0,1024,NW,31.75,0,0
20/01/2010 06:00,-5,51,2,1026,NW,36.67,0,0
20/01/2010 07:00,-9,49,1,1027,NW,41.59,0,0
20/01/2010 08:00,-10,44,0,1028,NW,48.74,0,0
20/01/2010 09:00,-10,45,0,1030,NW,55.89,0,0
20/01/2010 10:00,-11,35,1,1032,NW,63.04,0,0
20/01/2010 11:00,-13,29,0,1033,NW,71.09,0,0
20/01/2010 12:00,-13,27,0,1033,NW,78.24,0,0
20/01/2010 13:00,-13,29,-1,1033,NE,8.05,0,0
20/01/2010 14:00,-13,16,-1,1032,NW,7.15,0,0
20/01/2010 15:00,-15,23,-1,1032,NE,5.81,0,0
20/01/2010 16:00,-14,28,-1,1033,NW,5.81,0,0
20/01/2010 17:00,-15,22,-2,1033,NW,12.96,0,0
20/01/2010 18:00,-16,11,-3,1034,NW,21.01,0,0
20/01/2010 19:00,-17,25,-4,1035,NW,28.16,0,0
20/01/2010 20:00,-19,16,-3,1036,NW,37.99,0,0
20/01/2010 21:00,-18,20,-4,1037,NW,46.93,0,0
20/01/2010 22:00,-19,20,-4,1038,NW,55.87,0,0
20/01/2010 23:00,-19,18,-5,1038,NW,65.7,0,0
21/01/2010 00:00,-20,18,-6,1038,NW,75.53,0,0
21/01/2010 01:00,-20,17,-6,1038,NW,85.36,0,0
21/01/2010 02:00,-20,17,-7,1038,NW,95.19,0,0
21/01/2010 03:00,-22,17,-8,1038,NW,103.24,0,0
21/01/2010 04:00,-23,15,-8,1038,NW,111.29,0,0
21/01/2010 05:00,-24,19,-9,1038,NW,118.44,0,0
21/01/2010 06:00,-24,16,-9,1038,NW,128.27,0,0
21/01/2010 07:00,-25,18,-9,1038,NW,138.1,0,0
21/01/2010 08:00,-25,18,-8,1039,NW,147.04,0,0
21/01/2010 09:00,-25,18,-8,1039,NW,155.98,0,0
21/01/2010 10:00,-22,26,-7,1039,NW,160.9,0,0
21/01/2010 11:00,-22,26,-7,1038,NE,3.13,0,0
21/01/2010 12:00,-22,25,-5,1037,NW,4.02,0,0
21/01/2010 13:00,-21,24,-5,1035,NE,3.13,0,0
21/01/2010 14:00,-21,15,-4,1034,SE,1.79,0,0
21/01/2010 15:00,-20,17,-3,1034,NE,1.79,0,0
21/01/2010 16:00,-21,15,-2,1033,NW,4.92,0,0
21/01/2010 17:00,-20,21,-2,1033,NW,10.73,0,0
21/01/2010 18:00,-20,40,-2,1034,NW,15.65,0,0
21/01/2010 19:00,-19,51,-3,1034,NW,21.46,0,0
21/01/2010 20:00,-19,45,-3,1035,NW,25.48,0,0
21/01/2010 21:00,-17,61,-8,1035,NE,0.89,0,0
21/01/2010 22:00,-18,72,-9,1035,NW,1.79,0,0
21/01/2010 23:00,-18,38,-9,1035,NW,3.58,0,0
22/01/2010 00:00,-18,35,-6,1036,NW,7.6,0,0
22/01/2010 01:00,-20,29,-4,1037,NW,17.43,0,0
22/01/2010 02:00,-21,26,-5,1037,NW,27.26,0,0
22/01/2010 03:00,-21,18,-6,1037,NW,35.31,0,0
22/01/2010 04:00,-20,15,-7,1036,NW,42.46,0,0
22/01/2010 05:00,-20,15,-7,1035,NW,48.27,0,0
22/01/2010 06:00,-20,22,-7,1035,NW,54.08,0,0
22/01/2010 07:00,-20,21,-7,1036,NW,59,0,0
22/01/2010 08:00,-19,19,-7,1036,NW,63.92,0,0
22/01/2010 09:00,-20,22,-5,1036,NW,67.94,0,0
22/01/2010 10:00,-19,25,-4,1036,NW,75.09,0,0
22/01/2010 11:00,-19,22,-4,1036,NW,84.03,0,0
22/01/2010 12:00,-19,26,-3,1035,NW,95.21,0,0
22/01/2010 13:00,-18,32,-3,1034,NW,105.04,0,0
22/01/2010 14:00,-19,30,-2,1033,NW,114.87,0,0
22/01/2010 15:00,-18,32,-2,1032,NW,124.7,0,0
22/01/2010 16:00,-18,30,-2,1032,NW,133.64,0,0
22/01/2010 17:00,-18,32,-2,1032,NW,139.45,0,0
22/01/2010 18:00,-18,37,-3,1032,NW,144.37,0,0
22/01/2010 19:00,-17,49,-5,1033,NW,149.29,0,0
22/01/2010 20:00,-18,47,-4,1033,NW,153.31,0,0
22/01/2010 21:00,-17,39,-4,1032,NW,159.12,0,0
22/01/2010 22:00,-17,35,-4,1032,NW,164.04,0,0
22/01/2010 23:00,-17,48,-7,1032,NW,168.06,0,0
23/01/2010 00:00,-17,49,-4,1033,NW,172.08,0,0
23/01/2010 01:00,-17,24,-8,1033,cv,0.89,0,0
23/01/2010 02:00,-17,23,-5,1032,NW,4.92,0,0
23/01/2010 03:00,-18,20,-6,1032,NW,8.05,0,0
23/01/2010 04:00,-18,19,-5,1031,NW,12.97,0,0
23/01/2010 05:00,-18,16,-6,1031,NW,16.1,0,0
23/01/2010 06:00,-18,22,-7,1031,NW,20.12,0,0
23/01/2010 07:00,-18,24,-7,1031,NW,24.14,0,0
23/01/2010 08:00,-18,24,-6,1031,NW,25.93,0,0
23/01/2010 09:00,-18,41,-2,1031,NW,30.85,0,0
23/01/2010 10:00,-17,23,-1,1031,NW,38.9,0,0
23/01/2010 11:00,-17,19,0,1030,NW,46.95,0,0
23/01/2010 12:00,-19,15,1,1029,NW,55,0,0
23/01/2010 13:00,-20,19,2,1027,NW,63.05,0,0
23/01/2010 14:00,-19,17,2,1025,NW,71.1,0,0
23/01/2010 15:00,-19,17,3,1024,NW,79.15,0,0
23/01/2010 16:00,-19,22,3,1024,NW,86.3,0,0
23/01/2010 17:00,-18,0,2,1024,NW,91.22,0,0
23/01/2010 18:00,-18,0,1,1024,NW,96.14,0,0
23/01/2010 19:00,-17,0,0,1024,NW,100.16,0,0
23/01/2010 20:00,-18,0,0,1024,SE,1.79,0,0
23/01/2010 21:00,-15,0,-3,1024,cv,0.89,0,0
23/01/2010 22:00,-16,0,0,1023,NW,1.79,0,0
23/01/2010 23:00,-16,0,0,1023,NW,4.92,0,0
24/01/2010 00:00,-15,0,-2,1022,NW,6.71,0,0
24/01/2010 01:00,-14,0,-7,1022,cv,0.45,0,0
24/01/2010 02:00,-14,0,-8,1021,NW,1.79,0,0
24/01/2010 03:00,-16,0,-11,1021,NW,3.58,0,0
24/01/2010 04:00,-14,0,-9,1019,NW,4.47,0,0
24/01/2010 05:00,-15,0,-10,1019,cv,0.89,0,0
24/01/2010 06:00,-16,0,-12,1019,SE,0.89,0,0
24/01/2010 07:00,-15,0,-12,1019,cv,0.89,0,0
24/01/2010 08:00,-16,0,-13,1019,NE,1.79,0,0
24/01/2010 09:00,-13,0,-7,1020,cv,0.89,0,0
24/01/2010 10:00,-12,0,-4,1019,cv,1.78,0,0
24/01/2010 11:00,-13,0,0,1019,cv,2.67,0,0
24/01/2010 12:00,-16,0,4,1018,NW,4.02,0,0
24/01/2010 13:00,-19,0,5,1017,NW,13.85,0,0
24/01/2010 14:00,-18,0,5,1017,NW,22.79,0,0
24/01/2010 15:00,-19,0,5,1017,NW,32.62,0,0
24/01/2010 16:00,-20,0,5,1018,NW,40.67,0,0
24/01/2010 17:00,-19,0,3,1020,NW,49.61,0,0
24/01/2010 18:00,-18,0,1,1023,NW,61.68,0,0
24/01/2010 19:00,-20,0,-1,1027,NW,76.88,0,0
24/01/2010 20:00,-20,0,-2,1028,NW,89.84,0,0
24/01/2010 21:00,-21,0,-3,1029,NW,98.78,0,0
24/01/2010 22:00,-25,0,-4,1030,NW,113.98,0,0
24/01/2010 23:00,-26,0,-5,1031,NW,129.18,0,0
25/01/2010 00:00,-25,0,-5,1031,NW,141.25,0,0
25/01/2010 01:00,-25,0,-6,1031,NW,150.19,0,0
25/01/2010 02:00,-24,0,-6,1032,NW,162.26,0,0
25/01/2010 03:00,-24,0,-6,1033,NW,172.09,0,0
25/01/2010 04:00,-23,0,-6,1033,NW,181.92,0,0
25/01/2010 05:00,-22,0,-7,1033,NW,187.73,0,0
25/01/2010 06:00,-21,0,-7,1033,NW,192.65,0,0
25/01/2010 07:00,-21,0,-7,1034,NW,196.67,0,0
25/01/2010 08:00,-21,0,-6,1035,NW,201.59,0,0
25/01/2010 09:00,-21,0,-4,1036,NW,207.4,0,0
25/01/2010 10:00,-22,0,-3,1036,NW,216.34,0,0
25/01/2010 11:00,-22,0,-2,1036,NW,222.15,0,0
25/01/2010 12:00,-23,0,-1,1035,NW,230.2,0,0
25/01/2010 13:00,-26,0,1,1033,NW,238.25,0,0
25/01/2010 14:00,-25,0,2,1032,NW,245.4,0,0
25/01/2010 15:00,-25,0,2,1031,NW,252.55,0,0
25/01/2010 16:00,-24,0,2,1031,NW,257.47,0,0
25/01/2010 17:00,-22,0,1,1031,SE,4.02,0,0
25/01/2010 18:00,-19,0,-1,1031,SE,7.15,0,0
25/01/2010 19:00,-19,0,-1,1031,SE,10.28,0,0
25/01/2010 20:00,-17,0,-4,1031,SE,12.07,0,0
25/01/2010 21:00,-18,0,-1,1031,SE,15.2,0,0
25/01/2010 22:00,-18,0,-5,1030,cv,0.89,0,0
25/01/2010 23:00,-18,0,-3,1030,SE,3.13,0,0
26/01/2010 00:00,-16,0,-9,1030,cv,0.89,0,0
26/01/2010 01:00,-16,0,-8,1029,cv,1.78,0,0
26/01/2010 02:00,-16,0,-11,1029,cv,2.23,0,0
26/01/2010 03:00,-16,0,-12,1029,cv,3.12,0,0
26/01/2010 04:00,-16,0,-10,1028,NW,3.13,0,0
26/01/2010 05:00,-17,0,-10,1028,NW,4.92,0,0
26/01/2010 06:00,-17,0,-12,1027,NW,6.71,0,0
26/01/2010 07:00,-17,0,-10,1027,NW,8.5,0,0
26/01/2010 08:00,-18,0,-13,1028,NE,1.79,0,0
26/01/2010 09:00,-16,0,-8,1028,NW,4.02,0,0
26/01/2010 10:00,-16,0,-6,1027,NW,5.81,0,0
26/01/2010 11:00,-15,0,-3,1027,cv,0.89,0,0
26/01/2010 12:00,-15,88,-1,1025,SE,1.79,0,0
26/01/2010 13:00,-18,85,0,1024,SE,3.58,0,0
26/01/2010 14:00,-19,90,1,1023,cv,0.89,0,0
26/01/2010 15:00,-18,127,2,1021,SE,1.79,0,0
26/01/2010 16:00,-17,144,1,1021,SE,4.92,0,0
26/01/2010 17:00,-14,203,-1,1021,SE,5.81,0,0
26/01/2010 18:00,-13,199,-3,1021,SE,6.7,0,0
26/01/2010 19:00,-13,231,-3,1021,cv,0.89,0,0
26/01/2010 20:00,-11,274,-5,1020,NE,0.89,0,0
26/01/2010 21:00,-13,340,-6,1020,NW,1.79,0,0
26/01/2010 22:00,-11,298,-5,1020,cv,0.89,0,0
26/01/2010 23:00,-11,268,-4,1019,NW,1.79,0,0
27/01/2010 00:00,-11,299,-4,1019,NW,3.58,0,0
27/01/2010 01:00,-12,300,-3,1018,NW,5.37,0,0
27/01/2010 02:00,-11,240,-4,1017,NW,7.16,0,0
27/01/2010 03:00,-11,213,-4,1016,NW,10.29,0,0
27/01/2010 04:00,-12,171,-3,1016,NW,12.08,0,0
27/01/2010 05:00,-11,153,-4,1016,NW,15.21,0,0
27/01/2010 06:00,-11,153,-5,1015,NW,17,0,0
27/01/2010 07:00,-11,140,-4,1015,NW,18.79,0,0
27/01/2010 08:00,-11,147,-3,1015,NE,3.13,0,0
27/01/2010 09:00,-10,158,-1,1015,NE,6.26,0,0
27/01/2010 10:00,-9,153,1,1015,NE,9.39,0,0
27/01/2010 11:00,-9,154,3,1015,NW,1.79,0,0
27/01/2010 12:00,-9,143,4,1014,NW,4.92,0,0
27/01/2010 13:00,-9,90,6,1013,NW,8.05,0,0
27/01/2010 14:00,-13,55,8,1012,NW,16.1,0,0
27/01/2010 15:00,-14,52,8,1013,NW,24.15,0,0
27/01/2010 16:00,-14,41,7,1014,NW,32.2,0,0
27/01/2010 17:00,-13,29,7,1015,NW,39.35,0,0
27/01/2010 18:00,-13,37,5,1016,NW,47.4,0,0
27/01/2010 19:00,-12,49,4,1018,NW,52.32,0,0
27/01/2010 20:00,-13,56,3,1019,NW,56.34,0,0
27/01/2010 21:00,-14,38,3,1020,NW,62.15,0,0
27/01/2010 22:00,-14,37,3,1021,NW,67.96,0,0
27/01/2010 23:00,-14,28,0,1022,NW,71.98,0,0
28/01/2010 00:00,-13,20,-1,1023,NW,76.9,0,0
28/01/2010 01:00,-15,22,-1,1023,NE,7.15,0,0
28/01/2010 02:00,-15,27,-1,1024,NE,12.07,0,0
28/01/2010 03:00,-15,34,-2,1025,NE,16.09,0,0
28/01/2010 04:00,-15,27,-2,1025,NE,21.01,0,0
28/01/2010 05:00,-15,32,-3,1025,NE,25.03,0,0
28/01/2010 06:00,-15,28,-3,1025,NW,3.13,0,0
28/01/2010 07:00,-15,28,-3,1026,NW,8.05,0,0
28/01/2010 08:00,-16,18,-3,1027,NW,12.97,0,0
28/01/2010 09:00,-17,17,-2,1028,NW,20.12,0,0
28/01/2010 10:00,-18,16,-2,1029,NW,25.93,0,0
28/01/2010 11:00,-19,18,-1,1028,NW,35.76,0,0
28/01/2010 12:00,-21,16,1,1027,NW,44.7,0,0
28/01/2010 13:00,-24,12,1,1026,NW,53.64,0,0
28/01/2010 14:00,-25,13,1,1026,NW,62.58,0,0
28/01/2010 15:00,-25,23,1,1026,NW,72.41,0,0
28/01/2010 16:00,-24,21,1,1026,NW,82.24,0,0
28/01/2010 17:00,-25,13,0,1026,NW,91.18,0,0
28/01/2010 18:00,-22,14,0,1027,NW,99.23,0,0
28/01/2010 19:00,-20,23,-1,1027,NW,103.25,0,0
28/01/2010 20:00,-21,16,-1,1027,NW,105.04,0,0
28/01/2010 21:00,-21,25,-4,1028,NE,0.89,0,0
28/01/2010 22:00,-21,20,-2,1027,NW,4.02,0,0
28/01/2010 23:00,-22,25,-2,1027,NW,7.15,0,0
29/01/2010 00:00,-22,19,-1,1027,NW,12.07,0,0
29/01/2010 01:00,-21,24,-4,1027,NW,15.2,0,0
29/01/2010 02:00,-21,25,-4,1026,cv,0.89,0,0
29/01/2010 03:00,-19,20,-8,1026,NE,1.79,0,0
29/01/2010 04:00,-20,24,-7,1025,cv,0.89,0,0
29/01/2010 05:00,-20,17,-8,1024,NW,1.79,0,0
29/01/2010 06:00,-18,10,-10,1024,cv,0.89,0,0
29/01/2010 07:00,-21,11,-2,1024,NW,4.02,0,0
29/01/2010 08:00,-21,16,-1,1025,NW,9.83,0,0
29/01/2010 09:00,-24,20,1,1025,NW,17.88,0,0
29/01/2010 10:00,-25,13,2,1025,NW,26.82,0,0
29/01/2010 11:00,-24,12,3,1024,NW,33.97,0,0
29/01/2010 12:00,-25,12,4,1023,NW,42.02,0,0
29/01/2010 13:00,-24,12,5,1022,NW,50.07,0,0
29/01/2010 14:00,-25,12,6,1020,NW,57.22,0,0
29/01/2010 15:00,-25,31,6,1020,NW,65.27,0,0
29/01/2010 16:00,-23,36,6,1020,NW,72.42,0,0
29/01/2010 17:00,-22,42,5,1020,NW,78.23,0,0
29/01/2010 18:00,-21,52,5,1020,NW,84.04,0,0
29/01/2010 19:00,-20,26,5,1020,NW,89.85,0,0
29/01/2010 20:00,-20,24,3,1020,NW,93.87,0,0
29/01/2010 21:00,-20,25,3,1020,NW,97.89,0,0
29/01/2010 22:00,-19,43,3,1021,NW,101.02,0,0
29/01/2010 23:00,-19,47,3,1020,NW,105.94,0,0
30/01/2010 00:00,-18,61,0,1020,NW,109.96,0,0
30/01/2010 01:00,-18,66,0,1020,NW,114.88,0,0
30/01/2010 02:00,-15,65,-1,1020,cv,1.79,0,0
30/01/2010 03:00,-15,70,-2,1020,NW,0.89,0,0
30/01/2010 04:00,-16,36,-1,1020,NW,4.02,0,0
30/01/2010 05:00,-16,37,-4,1019,NW,8.94,0,0
30/01/2010 06:00,-15,22,-5,1020,cv,0.89,0,0
30/01/2010 07:00,-16,24,-5,1020,NW,3.13,0,0
30/01/2010 08:00,-15,29,-6,1021,cv,0.89,0,0
30/01/2010 09:00,-15,35,0,1021,NW,4.02,0,0
30/01/2010 10:00,-18,35,3,1021,NW,8.04,0,0
30/01/2010 11:00,-21,33,5,1020,NW,12.96,0,0
30/01/2010 12:00,-22,32,6,1020,NW,18.77,0,0
30/01/2010 13:00,-22,25,7,1019,NW,25.92,0,0
30/01/2010 14:00,-22,16,7,1018,NW,35.75,0,0
30/01/2010 15:00,-23,26,7,1018,NW,45.58,0,0
30/01/2010 16:00,-23,32,7,1017,NW,52.73,0,0
30/01/2010 17:00,-22,36,6,1018,NW,58.54,0,0
30/01/2010 18:00,-21,37,5,1018,NW,64.35,0,0
30/01/2010 19:00,-21,45,5,1019,NW,70.16,0,0
30/01/2010 20:00,-19,71,4,1019,NW,74.18,0,0
30/01/2010 21:00,-19,67,5,1020,NW,78.2,0,0
30/01/2010 22:00,-19,69,2,1020,NW,81.33,0,0
30/01/2010 23:00,-18,94,2,1021,NW,84.46,0,0
31/01/2010 00:00,-18,85,1,1021,NW,87.59,0,0
31/01/2010 01:00,-18,35,1,1021,NW,90.72,0,0
31/01/2010 02:00,-16,26,-3,1022,NW,93.85,0,0
31/01/2010 03:00,-15,24,-2,1022,NW,95.64,0,0
31/01/2010 04:00,-15,20,0,1022,NW,99.66,0,0
31/01/2010 05:00,-17,16,1,1023,NW,105.47,0,0
31/01/2010 06:00,-15,18,0,1023,NW,109.49,0,0
31/01/2010 07:00,-18,19,0,1025,NW,113.51,0,0
31/01/2010 08:00,-17,22,0,1025,NW,116.64,0,0
31/01/2010 09:00,-17,17,2,1026,NW,120.66,0,0
31/01/2010 10:00,-19,18,3,1026,NW,129.6,0,0
31/01/2010 11:00,-19,11,4,1026,NW,138.54,0,0
31/01/2010 12:00,-20,11,5,1025,NW,145.69,0,0
31/01/2010 13:00,-17,16,5,1024,NE,4.02,0,0
31/01/2010 14:00,-18,18,6,1024,NE,7.15,0,0
31/01/2010 15:00,-18,17,6,1024,cv,0.89,0,0
31/01/2010 16:00,-18,19,5,1024,SE,1.79,0,0
31/01/2010 17:00,-17,26,4,1024,SE,3.58,0,0
31/01/2010 18:00,-17,24,1,1024,NE,1.79,0,0
31/01/2010 19:00,-15,54,-1,1025,NE,2.68,0,0
31/01/2010 20:00,-13,71,-1,1025,cv,0.89,0,0
31/01/2010 21:00,-8,129,-1,1026,SE,5.81,0,0
31/01/2010 22:00,-7,145,-2,1027,SE,10.73,0,0
31/01/2010 23:00,-7,101,-2,1027,SE,13.86,0,0
01/02/2010 00:00,-8,65,-3,1027,SE,15.65,0,0
01/02/2010 01:00,-9,70,-4,1027,NE,0.89,0,0
01/02/2010 02:00,-9,67,-4,1027,NE,1.78,0,0
01/02/2010 03:00,-9,76,-4,1027,cv,0.89,0,0
01/02/2010 04:00,-9,76,-4,1026,SE,0.89,0,0
01/02/2010 05:00,-9,68,-5,1027,cv,0.89,0,0
01/02/2010 06:00,-10,73,-4,1027,SE,0.89,0,0
01/02/2010 07:00,-10,73,-4,1027,cv,0.89,0,0
01/02/2010 08:00,-10,64,-6,1028,NE,0.89,0,0
01/02/2010 09:00,-9,53,-3,1028,SE,1.79,0,0
01/02/2010 10:00,-9,72,-2,1028,cv,0.89,0,0
01/02/2010 11:00,-9,78,-1,1028,SE,1.79,0,0
01/02/2010 12:00,-10,72,0,1027,SE,6.71,0,0
01/02/2010 13:00,-12,56,0,1026,SE,10.73,0,0
01/02/2010 14:00,-14,54,1,1026,SE,14.75,0,0
01/02/2010 15:00,-14,40,0,1025,SE,16.54,0,0
01/02/2010 16:00,-12,49,0,1026,SE,19.67,0,0
01/02/2010 17:00,-10,63,-1,1025,SE,21.46,0,0
01/02/2010 18:00,-9,66,-2,1026,SE,23.25,0,0
01/02/2010 19:00,-10,64,-2,1026,SE,26.38,0,0
01/02/2010 20:00,-10,63,-4,1027,SE,30.4,0,0
01/02/2010 21:00,-10,65,-5,1027,SE,34.42,0,0
01/02/2010 22:00,-10,64,-5,1027,SE,39.34,0,0
01/02/2010 23:00,-11,64,-7,1027,SE,41.13,0,0
02/02/2010 00:00,-10,62,-7,1028,SE,42.92,0,0
02/02/2010 01:00,-11,56,-8,1028,cv,0.89,0,0
02/02/2010 02:00,-11,87,-9,1028,cv,1.34,0,0
02/02/2010 03:00,-11,72,-10,1028,NE,1.79,0,0
02/02/2010 04:00,-12,104,-10,1028,cv,0.89,0,0
02/02/2010 05:00,-13,97,-11,1028,NE,0.89,0,0
02/02/2010 06:00,-11,96,-9,1028,cv,0.89,0,0
02/02/2010 07:00,-11,86,-8,1028,SE,0.89,0,0
02/02/2010 08:00,-10,85,-7,1029,NW,1.79,0,0
02/02/2010 09:00,-14,92,-6,1029,NE,4.92,0,0
02/02/2010 10:00,-18,55,-5,1029,NE,10.73,0,0
02/02/2010 11:00,-20,36,-3,1029,NE,14.75,0,0
02/02/2010 12:00,-20,27,-2,1028,NE,16.54,0,0
02/02/2010 13:00,-20,25,-1,1028,NE,18.33,0,0
02/02/2010 14:00,-20,28,0,1027,cv,1.79,0,0
02/02/2010 15:00,-22,32,0,1027,cv,2.68,0,0
02/02/2010 16:00,-22,35,1,1027,cv,3.57,0,0
02/02/2010 17:00,-19,43,-2,1027,NE,1.79,0,0
02/02/2010 18:00,-20,70,-4,1028,NW,3.13,0,0
02/02/2010 19:00,-21,83,-3,1029,NW,4.02,0,0
02/02/2010 20:00,-19,66,-6,1029,cv,0.89,0,0
02/02/2010 21:00,-16,70,-7,1029,NE,0.89,0,0
02/02/2010 22:00,-21,80,-5,1030,NW,1.79,0,0
02/02/2010 23:00,-19,88,-8,1030,NW,4.92,0,0
03/02/2010 00:00,-20,69,-8,1030,NW,8.05,0,0
03/02/2010 01:00,-21,71,-8,1030,cv,0.89,0,0
03/02/2010 02:00,-18,62,-10,1030,NE,0.89,0,0
03/02/2010 03:00,-17,73,-10,1030,cv,0.89,0,0
03/02/2010 04:00,-17,107,-12,1030,SE,0.89,0,0
03/02/2010 05:00,-17,94,-13,1030,NW,1.79,0,0
03/02/2010 06:00,-17,121,-13,1030,NW,4.92,0,0
03/02/2010 07:00,-19,132,-11,1030,cv,0.89,0,0
03/02/2010 08:00,-18,161,-11,1030,cv,1.34,0,0
03/02/2010 09:00,-18,120,-8,1030,NW,1.79,0,0
03/02/2010 10:00,-19,72,-4,1030,NE,3.13,0,0
03/02/2010 11:00,-20,58,-2,1030,NW,4.92,0,0
03/02/2010 12:00,-22,34,0,1029,NW,12.07,0,0
03/02/2010 13:00,-23,14,1,1027,NW,19.22,0,0
03/02/2010 14:00,-24,17,1,1026,NW,28.16,0,0
03/02/2010 15:00,-25,15,2,1026,NW,37.1,0,0
03/02/2010 16:00,-22,23,2,1026,NW,46.93,0,0
03/02/2010 17:00,-21,34,1,1026,NW,54.08,0,0
03/02/2010 18:00,-22,96,1,1026,NW,59,0,0
03/02/2010 19:00,-17,87,0,1027,NW,63.02,0,0
03/02/2010 20:00,-20,87,-4,1027,cv,0.89,0,0
03/02/2010 21:00,-20,95,-5,1028,NW,1.79,0,0
03/02/2010 22:00,-21,105,-6,1028,NW,4.92,0,0
03/02/2010 23:00,-21,114,-7,1028,cv,0.45,0,0
04/02/2010 00:00,-21,103,-7,1028,NW,1.79,0,0
04/02/2010 01:00,-21,99,-8,1028,NW,4.92,0,0
04/02/2010 02:00,-21,102,-9,1028,cv,0.89,0,0
04/02/2010 03:00,-19,104,-10,1028,cv,1.34,0,0
04/02/2010 04:00,-19,78,-10,1028,NW,1.79,0,0
04/02/2010 05:00,-19,33,-12,1028,cv,0.89,0,0
04/02/2010 06:00,-18,29,-12,1028,SE,0.89,0,0
04/02/2010 07:00,-20,27,-15,1028,NW,4.02,0,0
04/02/2010 08:00,-17,27,-10,1028,NW,8.04,0,0
04/02/2010 09:00,-19,26,-5,1028,NW,12.06,0,0
04/02/2010 10:00,-20,33,-3,1028,NW,15.19,0,0
04/02/2010 11:00,-20,29,-2,1028,NE,4.02,0,0
04/02/2010 12:00,-22,31,0,1027,NW,3.13,0,0
04/02/2010 13:00,-22,28,1,1025,NW,7.15,0,0
04/02/2010 14:00,-22,28,1,1025,NE,1.79,0,0
04/02/2010 15:00,-23,61,1,1024,NE,4.92,0,0
04/02/2010 16:00,-23,64,1,1024,NE,6.71,0,0
04/02/2010 17:00,-22,80,0,1024,NE,8.5,0,0
04/02/2010 18:00,-20,91,-4,1025,NE,11.63,0,0
04/02/2010 19:00,-22,79,-3,1026,NE,14.76,0,0
04/02/2010 20:00,-22,48,-3,1026,NE,15.65,0,0
04/02/2010 21:00,-20,59,-5,1027,NW,1.79,0,0
04/02/2010 22:00,-21,82,-3,1027,cv,0.89,0,0
04/02/2010 23:00,-19,63,-4,1027,NE,1.79,0,0
05/02/2010 00:00,-19,48,-4,1027,NE,4.92,0,0
05/02/2010 01:00,-19,54,-4,1027,NE,8.05,0,0
05/02/2010 02:00,-19,42,-4,1028,cv,0.89,0,0
05/02/2010 03:00,-19,47,-5,1028,NE,1.79,0,0
05/02/2010 04:00,-15,87,-5,1028,SE,1.79,0,0
05/02/2010 05:00,-13,105,-6,1028,NE,0.89,0,0
05/02/2010 06:00,-13,90,-7,1029,cv,0.89,0,0
05/02/2010 07:00,-12,101,-7,1030,cv,1.78,0,0
05/02/2010 08:00,-19,126,-6,1030,NE,3.13,0,0
05/02/2010 09:00,-18,114,-5,1031,NE,4.92,0,0
05/02/2010 10:00,-14,103,-4,1031,cv,1.79,0,0
05/02/2010 11:00,-13,114,-3,1031,SE,1.79,0,0
05/02/2010 12:00,-14,100,-2,1031,SE,3.58,0,0
05/02/2010 13:00,-13,72,-1,1030,SE,6.71,0,0
05/02/2010 14:00,-14,68,-1,1029,cv,1.79,0,0
05/02/2010 15:00,-13,72,-1,1029,SE,1.79,0,0
05/02/2010 16:00,-12,71,-1,1029,SE,3.58,0,0
05/02/2010 17:00,-12,80,-2,1030,SE,5.37,0,0
05/02/2010 18:00,-12,70,-4,1030,SE,6.26,0,0
05/02/2010 19:00,-13,63,-4,1031,SE,8.05,0,0
05/02/2010 20:00,-13,67,-5,1031,SE,8.94,0,0
05/02/2010 21:00,-12,62,-5,1032,SE,9.83,0,0
05/02/2010 22:00,-12,69,-6,1033,SE,11.62,0,0
05/02/2010 23:00,-11,58,-6,1033,SE,13.41,0,0
06/02/2010 00:00,-11,51,-7,1033,SE,15.2,0,0
06/02/2010 01:00,-11,51,-8,1033,SE,16.99,0,0
06/02/2010 02:00,-11,54,-8,1033,SE,18.78,0,0
06/02/2010 03:00,-11,45,-8,1033,SE,20.57,0,0
06/02/2010 04:00,-11,47,-7,1032,SE,23.7,0,0
06/02/2010 05:00,-11,85,-7,1032,SE,25.49,0,0
06/02/2010 06:00,-12,78,-7,1032,SE,27.28,0,0
06/02/2010 07:00,-12,68,-7,1032,SE,29.07,0,0
06/02/2010 08:00,-13,64,-7,1033,cv,0.89,0,0
